Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.4-103.229.10.236-55998-443-6,192.168.1.4,55998,103.229.10.236,443,6,5/9/2021 14:29,5916,3,1,0,0,0,0,0,0,0,0,0,0,0,676.132522,1972,1554.639186,3761,949,5916,2958,2841.155047,4967,949,0,0,0,0,0,0,0,0,0,60,20,507.0993915,169.0331305,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63793,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.121.242.77-56443-443-6,192.168.1.4,56443,104.121.242.77,443,6,5/9/2021 14:26,11553039,3,10,517,7870,517,0,172.3333333,298.4900892,1460,0,787,709.9871673,725.9561748,1.125245055,962753.25,2630509.057,9292269,2371,626220,313110,232725.8123,477672,148548,1.11E+07,1232174.556,3028315.771,9292269,5385,0,0,0,0,72,208,0.259671936,0.865573119,0,1460,599.0714286,677.8531114,459484.8407,1,3,0,6,12,0,0,0,3,645.1538462,172.3333333,787,0,0,0,8310,8,4660,0,39,0,605,64240,64240,1,20,2260770,0,2260770,2260770,8.15E+14,1.15E+15,1.63E+15,9292269,normal
192.168.1.4-104.121.242.77-51711-443-6,192.168.1.4,51711,104.121.242.77,443,6,5/9/2021 14:26,11701028,2,11,517,11662,517,0,258.5,365.5742059,1460,0,1060.181818,617.4897276,1040.848719,1.111013494,975085.6667,2679264.229,9468792,0,494165,494165,0,494165,494165,1.09E+07,1091432,2946382.17,9468792,0,0,0,0,0,52,224,0.170925153,0.940088341,0,1460,869.9285714,670.7748062,449938.8407,1,2,0,7,12,0,0,0,5,936.8461538,258.5,1060.181818,0,0,0,12102,10,6962,0,39,0,897,64240,64240,1,20,2232236,0,2232236,2232236,8.15E+14,1.15E+15,1.63E+15,9468792,normal
192.168.1.4-104.121.242.77-56443-443-6,192.168.1.4,56443,104.121.242.77,443,6,5/9/2021 14:27,48143737,3,0,1,0,1,0,0.333333333,0.577350269,0,0,0,0,0.020771134,0.062313401,2.41E+07,2.96E+07,4.50E+07,3129016,4.81E+07,2.41E+07,2.96E+07,4.50E+07,3129016,0,0,0,0,0,0,0,0,0,60,0,0.062313401,0,0,1,0.25,0.5,0.25,1,0,0,0,3,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,1,0,0,0,63644,0,1,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,4.50E+07,normal
192.168.1.4-104.121.242.77-51711-443-6,192.168.1.4,51711,104.121.242.77,443,6,5/9/2021 14:27,47970189,3,0,1,0,1,0,0.333333333,0.577350269,0,0,0,0,0.02084628,0.062538841,2.40E+07,2.97E+07,4.50E+07,2958246,4.80E+07,2.40E+07,2.97E+07,4.50E+07,2958246,0,0,0,0,0,0,0,0,0,60,0,0.062538841,0,0,1,0.25,0.5,0.25,1,0,0,0,3,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,1,0,0,0,63905,0,1,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,4.50E+07,normal
192.168.1.4-104.16.148.64-53752-443-6,192.168.1.4,53752,104.16.148.64,443,6,5/9/2021 14:25,111050626,68,133,1123,164254,517,0,16.51470588,68.41346918,1460,0,1234.992481,484.2628496,1489.203672,1.809985294,555253.13,4437840.962,4.50E+07,551,1.11E+08,1657472.03,9459921.105,6.38E+07,661,6.60E+07,499936.2197,3835137.124,3.19E+07,551,0,0,0,0,1372,2664,0.612333333,1.197651961,0,1460,818.6980198,700.9096881,491274.3909,0,2,0,114,200,0,0,0,1,822.7711443,16.51470588,1234.992481,0,0,0,81958,64,76850,0,5,0,817,64240,64240,8,20,1763650,1351986.751,2719649,807651,4.08E+14,8.15E+14,1.63E+15,3.07E+07,normal
192.168.1.4-104.16.148.64-53752-443-6,192.168.1.4,53752,104.16.148.64,443,6,5/9/2021 14:28,90033807,3,3,3,0,1,1,1,0,0,0,0,0,0.033320817,0.066641634,1.80E+07,2.47E+07,4.50E+07,3991,9.00E+07,4.50E+07,162.6345597,4.50E+07,4.50E+07,9.00E+07,4.50E+07,1619.274529,4.50E+07,4.50E+07,0,0,0,0,60,60,0.033320817,0.033320817,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,63647,64240,2,20,4885,1264.306925,5779,3991,5.44E+14,9.42E+14,1.63E+15,4.50E+07,normal
192.168.1.4-104.16.148.64-53752-443-6,192.168.1.4,53752,104.16.148.64,443,6,5/9/2021 14:30,90030702,3,3,3,0,1,1,1,0,0,0,0,0,0.033321966,0.066643932,1.80E+07,2.47E+07,4.50E+07,2772,9.00E+07,4.50E+07,3674.126835,4.50E+07,4.50E+07,9.00E+07,4.50E+07,3099.956129,4.50E+07,4.50E+07,0,0,0,0,60,60,0.033321966,0.033321966,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,63647,64240,2,20,2804,45.254834,2836,2772,5.44E+14,9.42E+14,1.63E+15,4.50E+07,normal
192.168.1.4-104.16.148.64-53752-443-6,192.168.1.4,53752,104.16.148.64,443,6,5/9/2021 14:32,36854468,2,1,1,0,1,0,0.5,0.707106781,0,0,0,0,0.027133752,0.081401256,1.84E+07,2.61E+07,3.68E+07,4592,3.69E+07,3.69E+07,0,3.69E+07,3.69E+07,0,0,0,0,0,0,0,0,0,40,20,0.054267504,0.027133752,0,1,0.5,0.577350269,0.333333333,1,0,0,0,3,0,0,0,0,0.666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,63647,64240,0,20,4592,0,4592,4592,8.15E+14,1.15E+15,1.63E+15,3.68E+07,normal
192.168.1.4-104.16.88.20-57960-443-6,192.168.1.4,57960,104.16.88.20,443,6,5/9/2021 14:25,92373286,5,10,2,4459,1,0,0.4,0.547722558,1460,0,445.9,621.8435763,48.29318294,0.16238461,6598091.857,1.63E+07,4.50E+07,3125,9.24E+07,2.31E+07,2.66E+07,4.72E+07,22791,9.22E+07,1.02E+07,2.99E+07,9.00E+07,4066,0,0,0,0,112,204,0.054128203,0.108256407,0,1460,278.8125,530.70346,281646.1625,0,2,0,2,14,0,0,0,2,297.4,0.4,445.9,0,0,0,0,0,0,0,0,0,297,64240,64240,2,20,2342796,0,2342796,2342796,5.44E+14,9.42E+14,1.63E+15,4.50E+07,normal
192.168.1.4-104.16.88.20-57960-443-6,192.168.1.4,57960,104.16.88.20,443,6,5/9/2021 14:28,90034389,3,3,3,0,1,1,1,0,0,0,0,0,0.033320602,0.066641203,1.80E+07,2.47E+07,4.50E+07,2993,9.00E+07,4.50E+07,780.6458864,4.50E+07,4.50E+07,9.00E+07,4.50E+07,721.9560236,4.50E+07,4.50E+07,0,0,0,0,60,60,0.033320602,0.033320602,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,63368,64240,2,20,3988.5,1407.849601,4984,2993,5.44E+14,9.42E+14,1.63E+15,4.50E+07,normal
192.168.1.4-104.16.88.20-57960-443-6,192.168.1.4,57960,104.16.88.20,443,6,5/9/2021 14:30,90036523,3,3,3,0,1,1,1,0,0,0,0,0,0.033319812,0.066639624,1.80E+07,2.47E+07,4.50E+07,2863,9.00E+07,4.50E+07,5135.009445,4.50E+07,4.50E+07,9.00E+07,4.50E+07,3955.555334,4.50E+07,4.50E+07,0,0,0,0,60,60,0.033319812,0.033319812,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,63368,64240,2,20,5006.5,1796.758331,6277,3736,5.44E+14,9.42E+14,1.63E+15,4.50E+07,normal
192.168.1.4-104.16.88.20-57960-443-6,192.168.1.4,57960,104.16.88.20,443,6,5/9/2021 14:32,873,1,1,63,0,63,63,63,0,0,0,0,0,72164.94845,2290.950745,873,0,873,873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,1145.475372,1145.475372,0,63,42,36.37306696,1323,1,0,0,2,2,0,0,0,1,63,63,0,0,0,0,0,0,0,0,31,0,0,64240,64240,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.16.88.20-57960-443-6,192.168.1.4,57960,104.16.88.20,443,6,5/9/2021 14:32,3751,2,1,0,0,0,0,0,0,0,0,0,0,0,799.7867235,1875.5,1492.702415,2931,820,820,820,0,820,820,0,0,0,0,0,0,0,0,0,40,20,533.191149,266.5955745,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63305,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-104.21.76.71-50945-443-6,192.168.1.3,50945,104.21.76.71,443,6,5/9/2021 13:43,66600139,8,7,582,3177,517,0,72.75,180.8888767,1460,0,453.8571429,531.3869991,56.44132364,0.225224755,4757152.786,1.29E+07,4.49E+07,924,6.66E+07,9514305.571,1.75E+07,4.49E+07,924,324846,54141,53112.20947,108806,926,0,0,0,0,172,144,0.120119869,0.105104886,0,1460,234.9375,410.2351307,168292.8625,1,2,0,5,14,0,0,0,0,250.6,72.75,453.8571429,0,0,0,3758,6,11651,0,38,0,211,8192,64240,3,20,428758,0,428758,428758,5.44E+14,9.42E+14,1.63E+15,2.13E+07,normal
192.168.1.3-104.21.76.71-56167-443-6,192.168.1.3,56167,104.21.76.71,443,6,5/9/2021 13:43,45974616,15,21,1179,15863,517,0,78.6,171.7177085,1460,0,755.3809524,650.5598724,370.6828133,0.783040798,1313560.457,7585411.665,4.49E+07,795,4.60E+07,3283901.143,1.20E+07,4.49E+07,859,959484,47974.2,92455.45537,399322,795,0,0,0,0,312,424,0.326266999,0.456773799,0,1460,460.5945946,603.3058216,363977.9144,0,2,0,18,35,0,0,0,1,473.3888889,78.6,755.3809524,0,0,0,17041,20,17798,0,32,0,440,8192,64240,6,20,1069378,0,1069378,1069378,8.15E+14,1.15E+15,1.63E+15,4.49E+07,normal
192.168.1.3-104.21.76.71-56167-443-6,192.168.1.3,56167,104.21.76.71,443,6,5/9/2021 13:45,90019257,3,3,3,0,1,1,1,0,0,0,0,0,0.033326203,0.066652405,1.80E+07,2.46E+07,4.50E+07,3101,9.00E+07,4.50E+07,5661.09689,4.50E+07,4.50E+07,9.00E+07,4.50E+07,2749.938272,4.50E+07,4.50E+07,0,0,0,0,60,60,0.033326203,0.033326203,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,63236,64240,2,20,4180.5,1526.643541,5260,3101,5.44E+14,9.42E+14,1.63E+15,4.50E+07,normal
192.168.1.3-104.21.76.71-56167-443-6,192.168.1.3,56167,104.21.76.71,443,6,5/9/2021 13:47,90032325,3,3,3,0,1,1,1,0,0,0,0,0,0.033321365,0.066642731,1.80E+07,2.46E+07,4.50E+07,3256,9.00E+07,4.50E+07,82.7314934,4.50E+07,4.50E+07,9.00E+07,4.50E+07,4223.548804,4.50E+07,4.50E+07,0,0,0,0,60,60,0.033321365,0.033321365,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,63236,64240,2,20,3795,762.2611101,4334,3256,5.44E+14,9.42E+14,1.63E+15,4.50E+07,normal
192.168.1.3-104.21.76.71-56167-443-6,192.168.1.3,56167,104.21.76.71,443,6,5/9/2021 13:50,791,1,1,63,0,63,63,63,0,0,0,0,0,79646.0177,2528.445006,791,0,791,791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,1264.222503,1264.222503,0,63,42,36.37306696,1323,1,0,0,2,2,0,0,0,1,63,63,0,0,0,0,0,0,0,0,31,0,0,64240,64240,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-104.21.76.71-52079-443-17,192.168.1.3,52079,104.21.76.71,443,17,5/9/2021 13:43,101359,1,1,1350,43,1350,1350,1350,0,43,43,43,0,13743.22951,19.73184424,101359,0,101359,101359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.865922118,9.865922118,43,1350,914.3333333,754.5968018,569416.3333,0,0,0,0,0,0,0,0,1,1371.5,1350,43,0,0,0,0,0,0,0,675,0,21,0,0,0,8,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-104.21.76.71-60731-443-17,192.168.1.3,60731,104.21.76.71,443,17,5/9/2021 13:43,25462520,201,725,51721,513696,1350,45,257.318408,283.585028,1200,23,708.5462069,478.8307549,22205.85394,36.36717811,27527.04865,202647.563,4930768,372,2.55E+07,127312.6,967402.3348,1.24E+07,576,2.54E+07,35020.61464,235449.7282,5033148,372,0,0,0,0,1608,5800,7.893955508,28.4732226,23,1350,611.399137,481.4818899,231824.8103,0,0,0,0,0,0,0,0,3,612.0593952,257.318408,708.5462069,0,0,0,282668,462,32771,0,55,0,554,0,0,200,8,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-104.21.76.71-56167-443-6,192.168.1.3,56167,104.21.76.71,443,6,5/9/2021 13:50,3633,2,1,0,0,0,0,0,0,0,0,0,0,0,825.7638315,1816.5,1246.629255,2698,935,935,935,0,935,935,0,0,0,0,0,0,0,0,0,40,20,550.509221,275.2546105,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63173,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-104.22.2.144-58818-443-6,192.168.1.3,58818,104.22.2.144,443,6,5/9/2021 13:51,3526,2,1,0,0,0,0,0,0,0,0,0,0,0,850.8224617,1763,1549.978064,2859,667,667,667,0,667,667,0,0,0,0,0,0,0,0,0,40,20,567.2149745,283.6074872,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64163,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.244.42.131-64348-443-6,192.168.1.4,64348,104.244.42.131,443,6,5/9/2021 14:26,60765618,7,6,582,3356,517,0,83.14285714,192.7852247,1360,0,559.3333333,667.3190142,64.80638443,0.213936769,5063801.5,1.33E+07,4.50E+07,722,6.08E+07,1.01E+07,1.82E+07,4.51E+07,722,235948,47189.6,47689.77623,105866,958,0,0,0,0,152,124,0.115196722,0.098740047,0,1360,281.2857143,501.3350528,251336.8352,1,2,0,5,12,0,0,0,0,302.9230769,83.14285714,559.3333333,0,0,0,3937,5,21866,0,44,0,258,64240,64240,3,20,410656,0,410656,410656,5.44E+14,9.42E+14,1.63E+15,1.53E+07,normal
192.168.1.4-104.244.42.131-53156-443-6,192.168.1.4,53156,104.244.42.131,443,6,5/9/2021 14:26,90895495,12,13,1254,4564,548,0,104.5,202.2763636,1460,0,351.0769231,521.4459802,64.00757265,0.275041134,3787312.292,1.27E+07,4.50E+07,624,9.09E+07,8262981.727,1.82E+07,4.50E+07,624,9.06E+07,7553375.583,2.60E+07,9.00E+07,1000,0,0,0,0,252,268,0.132019744,0.14302139,0,1460,223.7692308,407.1566094,165776.5046,0,3,0,9,24,0,0,0,1,232.72,104.5,351.0769231,0,0,0,5816,10,9921,0,50,0,182,64240,64240,7,20,912206,0,912206,912206,5.44E+14,9.42E+14,1.63E+15,4.50E+07,normal
192.168.1.4-104.244.42.131-53156-443-6,192.168.1.4,53156,104.244.42.131,443,6,5/9/2021 14:29,90028425,3,3,3,0,1,1,1,0,0,0,0,0,0.033322809,0.066645618,1.80E+07,2.47E+07,4.50E+07,2978,9.00E+07,4.50E+07,2090.914752,4.50E+07,4.50E+07,9.00E+07,4.50E+07,1018.940872,4.50E+07,4.50E+07,0,0,0,0,60,60,0.033322809,0.033322809,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,64240,64240,2,20,3826,1114.400287,4614,3038,5.44E+14,9.42E+14,1.63E+15,4.50E+07,normal
192.168.1.4-104.244.42.131-53156-443-6,192.168.1.4,53156,104.244.42.131,443,6,5/9/2021 14:31,29910662,2,2,1,39,1,0,0.5,0.707106781,39,0,19.5,27.57716447,1.337315771,0.133731577,9970220.667,1.73E+07,2.99E+07,3549,2.99E+07,2.99E+07,0,2.99E+07,2.99E+07,2.99E+07,2.99E+07,0,2.99E+07,2.99E+07,0,0,0,0,40,40,0.066865789,0.066865789,0,39,8.2,17.22498186,296.7,1,0,0,1,4,0,0,0,1,10.25,0.5,19.5,0,0,0,0,0,0,0,0,0,9,64240,64240,0,20,6684,0,6684,6684,8.15E+14,1.15E+15,1.63E+15,2.99E+07,normal
192.168.1.4-104.244.42.131-53156-443-6,192.168.1.4,53156,104.244.42.131,443,6,5/9/2021 14:31,851,2,0,0,0,0,0,0,0,0,0,0,0,0,2350.176263,851,0,851,851,851,851,0,851,851,0,0,0,0,0,0,0,0,0,40,0,2350.176263,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.244.42.69-64275-443-6,192.168.1.4,64275,104.244.42.69,443,6,5/9/2021 14:31,796,2,0,0,0,0,0,0,0,0,0,0,0,0,2512.562814,796,0,796,796,796,796,0,796,796,0,0,0,0,0,0,0,0,0,40,0,2512.562814,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.244.42.69-60574-443-6,192.168.1.4,60574,104.244.42.69,443,6,5/9/2021 14:27,823,2,0,0,0,0,0,0,0,0,0,0,0,0,2430.133657,823,0,823,823,823,823,0,823,823,0,0,0,0,0,0,0,0,0,40,0,2430.133657,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.46.162.226-49812-443-6,192.168.1.4,49812,104.46.162.226,443,6,5/9/2021 9:47,2471185,10,11,2252,4811,968,0,225.2,384.7622065,1460,0,437.3636364,664.9731232,2858.142956,8.497947341,123559.25,316076.329,1380685,701,2471185,274576.1111,444941.7649,1380685,728,842573,84257.3,143781.7196,430493,701,0,0,0,0,212,224,4.046641591,4.45130575,0,1460,321.0454545,538.8715261,290382.5216,1,2,0,8,20,0,0,0,1,336.3333333,225.2,437.3636364,0,0,0,7063,10,8430,0,107,0,229,64240,64240,4,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.73.165.191-55465-443-6,192.168.1.4,55465,104.73.165.191,443,6,5/9/2021 14:26,10285930,2,0,0,0,0,0,0,0,0,0,0,0,0,0.194440367,1.03E+07,0,1.03E+07,1.03E+07,1.03E+07,1.03E+07,0,1.03E+07,1.03E+07,0,0,0,0,0,0,0,0,0,40,0,0.194440367,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63012,0,0,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,1.03E+07,normal
192.168.1.4-104.73.165.191-62694-443-6,192.168.1.4,62694,104.73.165.191,443,6,5/9/2021 14:33,1043,2,0,0,0,0,0,0,0,0,0,0,0,0,1917.545542,1043,0,1043,1043,1043,1043,0,1043,1043,0,0,0,0,0,0,0,0,0,40,0,1917.545542,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.81.30.223-49865-443-6,192.168.1.4,49865,104.81.30.223,443,6,5/9/2021 10:14,91370011,8,13,345,8275,219,0,43.125,83.63088544,1460,0,636.5384615,563.0788304,94.34167629,0.22983471,4568500.55,1.43E+07,5.79E+07,947,9.14E+07,1.31E+07,3.40E+07,9.01E+07,1941,3.32E+07,2765996.333,8944352.695,3.12E+07,947,0,0,0,0,172,264,0.08755608,0.14227863,0,1460,391.8181818,523.6507957,274210.1558,1,2,0,12,20,0,0,0,1,410.4761905,43.125,636.5384615,0,0,0,7940,12,3901,0,16,0,394,64240,64240,2,20,2283570,0,2283570,2283570,5.44E+14,9.42E+14,1.63E+15,3.12E+07,normal
192.168.1.4-104.82.251.244-49845-443-6,192.168.1.4,49845,104.82.251.244,443,6,5/9/2021 10:13,83262247,8,12,674,7143,329,0,84.25,128.3374458,1460,0,595.25,658.6936279,93.88408651,0.240204903,4382223.526,1.89E+07,8.23E+07,946,999167,142738.1429,128599.0565,388855,2914,8.31E+07,7556145,2.48E+07,8.23E+07,946,0,0,0,0,172,244,0.096081961,0.144122942,0,1460,372.2380952,560.6609407,314340.6905,1,2,0,10,19,0,0,0,1,390.85,84.25,595.25,0,0,0,7817,10,9786,0,33,0,357,64240,64240,3,20,999167,0,999167,999167,8.15E+14,1.15E+15,1.63E+15,8.23E+07,normal
192.168.1.4-104.82.251.244-49857-443-6,192.168.1.4,49857,104.82.251.244,443,6,5/9/2021 10:13,83883827,8,13,866,7537,521,0,108.25,185.7546385,1460,0,579.7692308,618.7937397,100.1742565,0.250346232,4194191.35,1.85E+07,8.29E+07,777,1005368,143624,130779.4223,396484,4491,8.37E+07,6977995.667,2.39E+07,8.29E+07,777,0,0,0,0,172,264,0.095369993,0.154976239,0,1460,381.9545455,538.5298751,290014.4264,1,2,0,11,20,0,0,0,1,400.1428571,108.25,579.7692308,0,0,0,8403,11,9887,0,41,0,358,64240,64240,3,20,1005368,0,1005368,1005368,8.15E+14,1.15E+15,1.63E+15,8.29E+07,normal
192.168.1.4-104.82.251.244-49846-443-6,192.168.1.4,49846,104.82.251.244,443,6,5/9/2021 10:13,87496441,8,12,909,6811,564,0,113.625,199.5165138,1460,0,567.5833333,644.6799711,88.23216021,0.228580726,4605075.842,1.98E+07,8.65E+07,852,971801,138828.7143,117645.7546,351315,852,8.73E+07,7940084.364,2.61E+07,8.66E+07,901,0,0,0,0,172,244,0.09143229,0.137148436,0,1460,367.6190476,546.8756235,299072.9476,1,2,0,10,19,0,0,0,1,386,113.625,567.5833333,0,0,0,7720,10,10086,0,45,0,340,64240,64240,3,20,971801,0,971801,971801,8.15E+14,1.15E+15,1.63E+15,8.65E+07,normal
192.168.1.4-104.82.251.244-49846-443-6,192.168.1.4,49846,104.82.251.244,443,6,5/9/2021 10:15,550446,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,56.31796761,5.450125898,275223,379552.2927,543607,6839,550446,550446,0,550446,550446,0,0,0,0,0,1,0,0,0,40,20,3.633417265,1.816708633,0,31,15.5,17.89785834,320.3333333,2,0,0,1,3,0,0,0,0,20.66666667,15.5,0,0,0,0,0,0,0,0,10,0,0,62954,64240,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.82.251.244-49858-443-6,192.168.1.4,49858,104.82.251.244,443,6,5/9/2021 10:13,95615901,8,13,927,7545,582,0,115.875,205.3376575,1460,0,580.3846154,618.948778,88.60450941,0.219628741,4780795.05,2.11E+07,9.46E+07,939,1006157,143736.7143,134566.7145,407382,3375,9.55E+07,7955539.917,2.73E+07,9.46E+07,939,0,0,0,0,172,264,0.083668092,0.135960649,0,1460,385.0909091,539.6755559,291249.7056,1,2,0,11,20,0,0,0,1,403.4285714,115.875,580.3846154,0,0,0,8472,11,9985,0,44,0,359,64240,64240,3,20,1006157,0,1006157,1006157,8.15E+14,1.15E+15,1.63E+15,9.46E+07,normal
192.168.1.4-104.82.251.244-49858-443-6,192.168.1.4,49858,104.82.251.244,443,6,5/9/2021 10:15,3436,2,0,0,0,0,0,0,0,0,0,0,0,0,582.0721769,3436,0,3436,3436,3436,3436,0,3436,3436,0,0,0,0,0,0,0,0,0,40,0,582.0721769,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62946,0,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.82.251.244-49853-443-6,192.168.1.4,49853,104.82.251.244,443,6,5/9/2021 10:13,104691816,9,11,921,6372,576,0,102.3333333,194.0888972,1460,0,579.2727273,656.4096421,69.66160564,0.1910369,5510095.579,2.37E+07,1.04E+08,846,1.05E+08,1.31E+07,3.65E+07,1.04E+08,5430,957950,95795,146944.8934,470792,846,0,0,0,0,192,224,0.085966605,0.105070295,0,1460,347.2857143,541.4203674,293136.0143,1,2,0,9,19,0,0,0,1,364.65,102.3333333,579.2727273,0,0,0,7293,10,7674,0,46,0,318,64240,64240,3,20,1160886,0,1160886,1160886,8.15E+14,1.15E+15,1.63E+15,1.04E+08,normal
192.168.1.4-104.82.251.244-49847-443-6,192.168.1.4,49847,104.82.251.244,443,6,5/9/2021 10:13,83458643,8,12,921,6853,576,0,115.125,203.393663,1460,0,571.0833333,642.4943521,93.14793196,0.23963965,4392560.158,1.89E+07,8.25E+07,858,972598,138942.5714,118718.9443,358652,5166,8.33E+07,7573483.636,2.49E+07,8.25E+07,858,0,0,0,0,172,244,0.09585586,0.14378379,0,1460,370.1904762,546.4510609,298608.7619,0,2,0,10,19,0,0,0,1,388.7,115.125,571.0833333,0,0,0,7743,10,10135,0,46,0,342,64240,64240,3,20,972598,0,972598,972598,8.15E+14,1.15E+15,1.63E+15,8.25E+07,normal
192.168.1.4-104.82.251.244-49846-443-6,192.168.1.4,49846,104.82.251.244,443,6,5/9/2021 10:15,96370,1,1,0,0,0,0,0,0,0,0,0,0,0,20.75334648,96370,0,96370,96370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.37667324,10.37667324,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62954,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
