Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.3-103.229.10.173-64710-443-6,192.168.1.3,64710,103.229.10.173,443,6,30/08/2021 10:13:59 AM,422409,7,7,610,3335,517,0,87.14285714,192.6918339,1460,0,476.4285714,688.7834341,9339.289646,33.14323322,32493,57559.91555,213062,0,422409,70401.5,92183.85011,245737,15258,197817,32969.5,33362.48,86065,1631,0,0,0,0,152,148,16.57161661,16.57161661,0,1460,263,512.265835,262416.2857,1,3,0,5,13,0,0,0,1,281.7857143,87.14285714,476.4285714,0,0,0,3945,5,27108,0,43,0,238,8192,64240,2,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-103.229.10.173-52995-443-6,192.168.1.3,52995,103.229.10.173,443,6,30/08/2021 10:13:59 AM,2143716,15,20,1785,5617,563,0,119,189.881542,1460,0,280.85,440.2554611,3452.882751,16.32678956,63050.47059,124196.7871,631670,916,2143716,153122.5714,172348.2782,631670,1097,1882419,99074.68421,161049.9981,677717,916,0,0,0,0,312,408,6.997195524,9.329594032,0,1460,205.6111111,356.7895961,127298.8159,0,3,0,18,34,0,0,0,1,211.4857143,119,280.85,0,0,0,7402,18,4017,0,51,0,160,8192,64240,7,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-103.229.10.173-52995-443-6,192.168.1.3,52995,103.229.10.173,443,6,30/08/2021 10:16:16 AM,45180822,1,1,1,31,1,1,1,0,31,31,31,0,0.708265113,0.04426657,4.52E+07,0,4.52E+07,4.52E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.022133285,0.022133285,1,31,11,17.32050808,300,1,0,0,1,2,0,0,0,1,16.5,1,31,0,0,0,0,0,0,0,0,0,15,64240,64240,0,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,4.52E+07,normal
192.168.1.3-103.229.10.173-64710-443-6,192.168.1.3,64710,103.229.10.173,443,6,30/08/2021 10:13:59 AM,4945,3,0,0,0,0,0,0,0,0,0,0,0,0,606.6734075,2472.5,1983.434521,3875,1070,4945,2472.5,1983.434521,3875,1070,0,0,0,0,0,0,0,0,0,60,0,606.6734075,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-103.229.10.173-65356-443-6,192.168.1.4,65356,103.229.10.173,443,6,30/08/2021 09:57:58 AM,5818898,1,1,0,0,0,0,0,0,0,0,0,0,0,0.343707692,5818898,0,5818898,5818898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.171853846,0.171853846,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64163,64239,0,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,5818898,normal
192.168.1.4-103.229.10.236-51257-443-6,192.168.1.4,51257,103.229.10.236,443,6,30/08/2021 12:13:35 PM,4942,3,1,0,0,0,0,0,0,0,0,0,0,0,809.3889114,1647.333333,1249.493231,3084,814,4942,2471,2343.351873,4128,814,0,0,0,0,0,0,0,0,0,60,20,607.0416835,202.3472278,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63288,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.121.240.160-50339-443-6,192.168.1.4,50339,104.121.240.160,443,6,30/08/2021 09:55:15 AM,23692348,3,51,0,45089,0,0,0,0,1460,0,884.0980392,690.4314088,1903.103905,2.279216902,447025.434,2188443.792,1.59E+07,1050,7736429,3868214.5,5104211.409,7477437,258992,2.34E+07,468708.12,2252525.695,1.59E+07,4370,0,0,0,0,72,1024,0.126623161,2.15259374,0,1460,819.8,703.6138303,495072.4222,1,2,0,18,53,0,0,0,17,834.9814815,0,884.0980392,0,0,0,22504,21,13337,0,0,0,834,64240,64240,0,20,7736429,0,7736429,7736429,8.15E+14,1.15E+15,1.63E+15,1.59E+07,normal
192.168.1.4-104.121.240.160-50939-443-6,192.168.1.4,50939,104.121.240.160,443,6,30/08/2021 09:55:54 AM,536266,2,0,0,0,0,0,0,0,0,0,0,0,0,3.729492453,536266,0,536266,536266,536266,536266,0,536266,536266,0,0,0,0,0,0,0,0,0,40,0,3.729492453,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63905,0,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.121.240.160-53161-443-6,192.168.1.4,53161,104.121.240.160,443,6,30/08/2021 09:56:08 AM,238661,1,1,0,0,0,0,0,0,0,0,0,0,0,8.380087237,238661,0,238661,238661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.190043618,4.190043618,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64209,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-104.16.18.94-56559-443-6,192.168.1.3,56559,104.16.18.94,443,6,30/08/2021 09:53:49 AM,105283858,19,188,673,260419,517,0,35.42105263,119.2594351,1460,0,1385.207447,299.1630116,2479.886328,1.966113362,511086.6893,6282854.606,9.01E+07,694,1.52E+07,843303.2778,3304858.432,1.41E+07,757,1.05E+08,561120.2139,6593930.348,9.01E+07,694,0,0,0,0,392,3768,0.180464511,1.78564885,0,1460,1255.25,491.5453056,241616.7874,0,3,0,24,206,0,0,0,9,1261.31401,35.42105263,1385.207447,0,0,0,52218,37,45879,0,3,0,1258,8192,64240,3,20,1.52E+07,0,1.52E+07,1.52E+07,8.15E+14,1.15E+15,1.63E+15,9.01E+07,normal
192.168.1.3-104.16.18.94-56559-443-6,192.168.1.3,56559,104.16.18.94,443,6,30/08/2021 09:59:19 AM,75253897,1,4,1,126,1,1,1,0,63,0,31.5,36.37306696,1.687620244,0.066441742,1.88E+07,2.26E+07,4.51E+07,6067,0,0,0,0,0,7.52E+07,2.51E+07,2.30E+07,4.51E+07,6067,0,0,0,0,20,80,0.013288348,0.053153394,0,63,21.33333333,32.27795946,1041.866667,1,0,0,2,5,0,0,0,4,25.6,1,31.5,0,0,0,0,0,0,0,0,0,25,64240,64240,0,20,19346,0,19346,19346,5.43E+14,9.41E+14,1.63E+15,3.01E+07,normal
192.168.1.3-104.16.18.94-54285-443-6,192.168.1.3,54285,104.16.18.94,443,6,30/08/2021 09:53:49 AM,1457804,5,9,517,3593,517,0,103.4,231.2094289,1460,0,399.2222222,478.8858888,2819.309043,9.603485791,112138.7692,114379.177,322305,774,1050785,262696.25,249149.5624,577395,7510,1135499,141937.375,93453.9208,284448,774,0,0,0,0,112,188,3.429816354,6.173669437,0,1460,274,414.918925,172157.7143,0,3,0,5,13,0,0,0,1,293.5714286,103.4,399.2222222,0,0,0,4110,6,3680,0,36,0,256,8192,64240,1,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.16.68.69-50955-443-6,192.168.1.4,50955,104.16.68.69,443,6,30/08/2021 12:17:37 PM,5089,2,1,0,0,0,0,0,0,0,0,0,0,0,589.5067793,2544.5,316.0767312,2768,2321,2321,2321,0,2321,2321,0,0,0,0,0,0,0,0,0,40,20,393.0045196,196.5022598,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64177,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.18.102.194-51650-443-6,192.168.1.4,51650,104.18.102.194,443,6,30/08/2021 12:10:36 PM,46216204,6,9,582,3128,517,0,97,207.3316184,1460,0,347.5555556,496.9250726,80.27487502,0.324561489,3301157.429,1.21E+07,4.53E+07,651,4.62E+07,9243240.8,2.04E+07,4.57E+07,49344,883546,110443.25,129987.4794,291782,651,0,0,0,0,132,180,0.129824596,0.194736894,0,1460,231.875,406.1001313,164917.3167,0,1,0,6,14,0,0,0,1,247.3333333,97,347.5555556,0,0,0,3709,7,4162,0,38,0,208,64240,64240,3,20,940399,0,940399,940399,8.15E+14,1.15E+15,1.63E+15,4.53E+07,normal
192.168.1.4-104.18.102.194-51650-443-6,192.168.1.4,51650,104.18.102.194,443,6,30/08/2021 12:13:37 PM,90033581,3,3,3,0,1,1,1,0,0,0,0,0,0.033320901,0.066641801,1.80E+07,2.47E+07,4.50E+07,3144,9.00E+07,4.50E+07,1284.105915,4.50E+07,4.50E+07,9.00E+07,4.50E+07,556.4930368,4.50E+07,4.50E+07,0,0,0,0,60,60,0.033320901,0.033320901,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,63058,64240,2,20,3342,280.0142853,3540,3144,5.43E+14,9.41E+14,1.63E+15,4.50E+07,normal
192.168.1.4-104.18.102.194-51650-443-6,192.168.1.4,51650,104.18.102.194,443,6,30/08/2021 12:15:52 PM,84637401,2,4,2,63,1,1,1,0,63,0,15.75,31.5,0.767981994,0.070890646,1.69E+07,2.33E+07,4.50E+07,915,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,8.46E+07,2.82E+07,2.46E+07,4.50E+07,915,0,0,0,0,40,80,0.023630215,0.04726043,0,63,9.428571429,23.62807047,558.2857143,1,0,0,2,6,0,0,0,2,11,1,15.75,0,0,0,0,0,0,0,0,0,10,63058,64240,1,20,4289,1168.140403,5115,3463,5.43E+14,9.41E+14,1.63E+15,3.96E+07,normal
192.168.1.4-104.18.102.194-51650-443-6,192.168.1.4,51650,104.18.102.194,443,6,30/08/2021 12:17:17 PM,3677,2,1,0,0,0,0,0,0,0,0,0,0,0,815.8825129,1838.5,1474.317639,2881,796,796,796,0,796,796,0,0,0,0,0,0,0,0,0,40,20,543.9216753,271.9608376,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62995,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.19.135.78-57705-443-6,192.168.1.4,57705,104.19.135.78,443,6,30/08/2021 12:12:45 PM,65418768,8,4,582,2647,517,0,72.75,180.8888767,1460,0,661.75,603.6038298,49.35892403,0.183433598,5947160.727,1.42E+07,4.50E+07,635,6.54E+07,9345538.286,1.74E+07,4.50E+07,635,165386,55128.66667,83292.33442,151037,945,0,0,0,0,172,80,0.122289065,0.061144533,0,1460,248.3846154,439.129544,192834.7564,1,1,0,4,11,0,0,0,0,269.0833333,72.75,661.75,0,0,0,3228,5,10135,0,48,0,220,64240,64240,3,20,524957,0,524957,524957,5.43E+14,9.41E+14,1.63E+15,1.99E+07,normal
192.168.1.4-104.20.68.57-62286-443-6,192.168.1.4,62286,104.20.68.57,443,6,30/08/2021 09:56:12 AM,90402675,5,6,623,724,559,0,124.6,244.4131748,512,0,120.6666667,209.6307865,14.90000158,0.121677815,9040267.5,2.84E+07,9.00E+07,1011,428295,107073.75,144627.4385,318496,1011,9.01E+07,1.80E+07,4.03E+07,9.00E+07,5751,0,0,0,0,112,124,0.055308098,0.066369717,0,559,112.25,207.2469432,42951.29545,0,2,0,4,10,0,0,0,1,122.4545455,124.6,120.6666667,0,0,0,1347,4,24950,0,56,0,65,64240,64240,2,20,428295,0,428295,428295,8.15E+14,1.15E+15,1.63E+15,9.00E+07,normal
192.168.1.4-104.20.68.57-62286-443-6,192.168.1.4,62286,104.20.68.57,443,6,30/08/2021 09:58:23 AM,23975,1,2,0,0,0,0,0,0,0,0,0,0,0,125.1303441,11987.5,11385.12628,20038,3937,0,0,0,0,0,20038,20038,0,20038,20038,0,0,0,0,20,40,41.7101147,83.42022941,0,0,0,0,0,2,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63516,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.21.76.71-60985-443-17,192.168.1.4,60985,104.21.76.71,443,17,30/08/2021 09:54:22 AM,45433612,116,440,38393,367666,1350,45,330.9741379,305.6744634,1200,23,835.6045455,453.8984292,8937.414001,12.23763587,81862.36396,986181.4632,2.28E+07,0,2.15E+07,187114.6783,1571264.567,1.67E+07,640,4.53E+07,103253.5877,1109181.616,2.28E+07,0,0,0,0,0,928,3520,2.553175829,9.684460042,23,1350,731.4344704,474.0565543,224729.6167,0,0,0,0,0,0,0,0,3,732.75,330.9741379,835.6045455,0,0,0,134939,184,26735,0,69,0,661,0,0,115,8,2.15E+07,0,2.15E+07,2.15E+07,8.15E+14,1.15E+15,1.63E+15,2.28E+07,normal
192.168.1.4-104.21.76.71-62453-443-6,192.168.1.4,62453,104.21.76.71,443,6,30/08/2021 10:25:54 AM,5432,2,1,0,0,0,0,0,0,0,0,0,0,0,552.2827688,2716,2701.147904,4626,806,806,806,0,806,806,0,0,0,0,0,0,0,0,0,40,20,368.1885125,184.0942563,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64177,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.21.78.7-59328-443-6,192.168.1.4,59328,104.21.78.7,443,6,30/08/2021 12:12:17 PM,168680,1,1,0,678,0,0,0,0,678,678,678,0,4019.445103,11.85677022,168680,0,168680,168680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.928385108,5.928385108,0,678,226,391.4434825,153228,1,0,0,1,2,0,0,0,1,339,0,678,0,0,0,0,0,0,0,0,0,339,64240,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.21.78.7-58387-443-6,192.168.1.4,58387,104.21.78.7,443,6,30/08/2021 12:18:57 PM,8255,2,1,0,0,0,0,0,0,0,0,0,0,0,363.4161114,4127.5,1392.293252,5112,3143,3143,3143,0,3143,3143,0,0,0,0,0,0,0,0,0,40,20,242.2774076,121.1387038,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64177,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.21.79.163-55571-443-6,192.168.1.4,55571,104.21.79.163,443,6,30/08/2021 10:00:54 AM,2975,2,1,0,0,0,0,0,0,0,0,0,0,0,1008.403361,1487.5,1079.752055,2251,724,724,724,0,724,724,0,0,0,0,0,0,0,0,0,40,20,672.2689076,336.1344538,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64177,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.22.0.197-53033-443-6,192.168.1.4,53033,104.22.0.197,443,6,30/08/2021 09:54:05 AM,549405,16,23,1858,17984,1154,0,116.125,305.1519567,1460,0,781.9130435,641.4899498,36115.43397,70.98588473,14458.02632,32897.12877,175078,837,549405,36627,49991.46329,182453,1292,516928,23496.72727,55947.91003,229840,837,0,0,0,0,332,464,29.12241425,41.86347048,0,1460,496.05,617.7924284,381667.4846,0,2,0,19,38,0,0,0,1,508.7692308,116.125,781.9130435,0,0,0,19842,22,38737,0,47,0,461,64240,64240,5,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.22.0.197-53033-443-6,192.168.1.4,53033,104.22.0.197,443,6,30/08/2021 09:56:20 AM,45008249,2,0,1,0,1,0,0.5,0.707106781,0,0,0,0,0.022218149,0.044436299,4.50E+07,0,4.50E+07,4.50E+07,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,0,0,0,0,0,40,0,0.044436299,0,0,1,0.333333333,0.577350269,0.333333333,0,0,0,0,2,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,64240,0,1,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,4.50E+07,normal
192.168.1.4-104.22.0.197-53033-443-6,192.168.1.4,53033,104.22.0.197,443,6,30/08/2021 09:58:36 AM,90061122,2,2,1,0,1,0,0.5,0.707106781,0,0,0,0,0.01110357,0.044414281,3.00E+07,2.60E+07,4.51E+07,4366,9.01E+07,9.01E+07,0,9.01E+07,9.01E+07,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,40,40,0.022207141,0.022207141,0,1,0.2,0.447213595,0.2,0,0,0,0,4,0,0,0,1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,64240,64240,1,20,0,0,0,0,5.43E+14,9.41E+14,1.63E+15,4.50E+07,normal
192.168.1.4-104.22.44.119-49616-443-6,192.168.1.4,49616,104.22.44.119,443,6,30/08/2021 09:54:05 AM,105123606,36,583,0,827652,0,0,0,0,1460,0,1419.643225,232.7780892,7873.131749,5.888306381,170102.9223,3635557.279,9.04E+07,0,9696218,277034.8,1332339.087,7795122,4120,1.05E+08,180489.8883,3746249.475,9.04E+07,0,0,0,0,0,732,11664,0.342454006,5.545852375,0,1460,1334.922581,405.2467931,164224.9633,0,2,0,61,618,0,0,0,16,1337.07916,0,1419.643225,0,0,0,827652,571,57747,0,0,0,1337,64240,64240,0,20,1.48E+07,0,1.48E+07,1.48E+07,8.15E+14,1.15E+15,1.63E+15,9.04E+07,normal
192.168.1.4-104.22.44.119-49616-443-6,192.168.1.4,49616,104.22.44.119,443,6,30/08/2021 09:56:36 AM,90026025,2,2,2,0,1,1,1,0,0,0,0,0,0.022215798,0.044431596,3.00E+07,5.20E+07,9.00E+07,2419,9.00E+07,9.00E+07,0,9.00E+07,9.00E+07,9.00E+07,9.00E+07,0,9.00E+07,9.00E+07,0,0,0,0,40,40,0.022215798,0.022215798,0,1,0.6,0.547722558,0.3,0,0,0,0,4,0,0,0,1,0.75,1,0,0,0,0,0,0,0,0,0,0,0,64240,64240,1,20,2419,0,2419,2419,8.15E+14,1.15E+15,1.63E+15,9.00E+07,normal
192.168.1.4-104.22.44.119-49616-443-6,192.168.1.4,49616,104.22.44.119,443,6,30/08/2021 09:58:51 AM,90031271,2,1,2,0,1,1,1,0,0,0,0,0,0.022214504,0.033321756,4.50E+07,6.37E+07,9.00E+07,3092,9.00E+07,9.00E+07,0,9.00E+07,9.00E+07,0,0,0,0,0,0,0,0,0,40,20,0.022214504,0.011107252,0,1,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,64240,64240,1,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,9.00E+07,normal
192.168.1.4-104.22.44.119-49616-443-6,192.168.1.4,49616,104.22.44.119,443,6,30/08/2021 10:00:55 AM,767,1,1,63,0,63,63,63,0,0,0,0,0,82138.20078,2607.56193,767,0,767,767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,1303.780965,1303.780965,0,63,42,36.37306696,1323,1,0,0,2,2,0,0,0,1,63,63,0,0,0,0,0,0,0,0,31,0,0,64240,64240,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.22.44.119-49616-443-6,192.168.1.4,49616,104.22.44.119,443,6,30/08/2021 10:00:55 AM,4261,2,1,0,0,0,0,0,0,0,0,0,0,0,704.0600798,2130.5,1734.532934,3357,904,904,904,0,904,904,0,0,0,0,0,0,0,0,0,40,20,469.3733865,234.6866933,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64177,64239,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.244.36.20-61171-443-6,192.168.1.4,61171,104.244.36.20,443,6,30/08/2021 09:56:36 AM,12150718,3,12,517,7052,517,0,172.3333333,298.4900892,1460,0,587.6666667,602.0358391,622.9261514,1.234494949,867908.4286,2769534.634,1.05E+07,2279,567981,283990.5,188959.438,417605,150376,1.17E+07,1067511.818,3123493.876,1.05E+07,4958,0,0,0,0,72,248,0.24689899,0.987595959,0,1460,473.0625,566.7346785,321188.1958,1,3,0,8,14,0,0,0,4,504.6,172.3333333,587.6666667,0,0,0,7569,9,6973,0,34,0,470,64240,64240,1,20,1669494,0,1669494,1669494,8.15E+14,1.15E+15,1.63E+15,1.05E+07,normal
192.168.1.4-104.244.36.20-58913-443-6,192.168.1.4,58913,104.244.36.20,443,6,30/08/2021 09:56:36 AM,60679718,1,9,0,5659,0,0,0,0,1460,0,628.7777778,672.3335812,93.26015655,0.164799711,6742190.889,1.94E+07,5.83E+07,5129,0,0,0,0,0,6.03E+07,7533714.25,2.05E+07,5.83E+07,5129,0,0,0,0,32,184,0.016479971,0.14831974,0,1460,514.4545455,652.9329772,426321.4727,1,2,0,4,9,0,0,0,9,565.9,0,628.7777778,0,0,0,5628,5,9699,0,0,0,565,64240,64240,0,32,2330608,0,2330608,2330608,8.15E+14,1.15E+15,1.63E+15,5.83E+07,normal
192.168.1.3-104.36.23.150-50427-80-6,192.168.1.3,50427,104.36.23.150,80,6,30/08/2021 10:13:33 AM,540750,3,3,542,306,542,0,180.6666667,312.9238459,306,0,102,176.6691824,1568.192325,11.09570042,108150,144029.1923,268436,857,271303,135651.5,190628.21,270446,857,272314,136157,179896.4504,263363,8951,0,0,0,0,72,64,5.547850208,5.547850208,0,542,121.1428571,217.8190599,47445.14286,1,2,0,2,5,0,0,0,1,141.3333333,180.6666667,102,0,0,0,0,0,0,0,90,0,51,8192,64240,1,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-104.36.23.150-50427-80-6,192.168.1.3,50427,104.36.23.150,80,6,30/08/2021 10:13:33 AM,835,2,0,0,0,0,0,0,0,0,0,0,0,0,2395.209581,835,0,835,835,835,835,0,835,835,0,0,0,0,0,0,0,0,0,40,0,2395.209581,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63934,0,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.3-104.36.23.150-60761-80-6,192.168.1.3,60761,104.36.23.150,80,6,30/08/2021 10:13:33 AM,30660926,2,2,0,0,0,0,0,0,0,0,0,0,0,0.130459204,1.02E+07,1.75E+07,3.04E+07,5405,275494,275494,0,275494,275494,3.04E+07,3.04E+07,0,3.04E+07,3.04E+07,0,0,0,0,52,44,0.065229602,0.065229602,0,0,0,0,0,1,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,20,275494,0,275494,275494,8.15E+14,1.15E+15,1.63E+15,3.04E+07,normal
192.168.1.3-104.36.23.150-65159-80-6,192.168.1.3,65159,104.36.23.150,80,6,30/08/2021 10:13:33 AM,30563905,2,2,0,0,0,0,0,0,0,0,0,0,0,0.130873329,1.02E+07,1.74E+07,3.03E+07,1900,271559,271559,0,271559,271559,3.03E+07,3.03E+07,0,3.03E+07,3.03E+07,0,0,0,0,52,44,0.065436665,0.065436665,0,0,0,0,0,1,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,20,271559,0,271559,271559,8.15E+14,1.15E+15,1.63E+15,3.03E+07,normal
192.168.1.4-104.36.23.154-56584-80-6,192.168.1.4,56584,104.36.23.154,80,6,30/08/2021 09:53:21 AM,571913,3,6,464,4127,464,0,154.6666667,267.8905249,1460,0,687.8333333,755.6847006,8027.444734,15.73665925,71489.125,127578.5967,279205,805,281914,140957,197084.8021,280317,1597,294772,58954.4,123182.4668,279205,805,0,0,0,0,72,124,5.245553082,10.49110616,0,1460,459.1,649.9190462,422394.7667,1,2,0,4,8,0,0,0,2,510.1111111,154.6666667,687.8333333,0,0,0,4591,4,15875,0,51,0,458,64240,64240,1,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.36.23.154-56584-80-6,192.168.1.4,56584,104.36.23.154,80,6,30/08/2021 09:53:21 AM,862,2,0,0,0,0,0,0,0,0,0,0,0,0,2320.185615,862,0,862,862,862,862,0,862,862,0,0,0,0,0,0,0,0,0,40,0,2320.185615,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
192.168.1.4-104.36.23.154-56296-80-6,192.168.1.4,56296,104.36.23.154,80,6,30/08/2021 09:53:21 AM,24847481,4,3,405,322,405,0,101.25,202.5,322,0,107.3333333,185.9067867,29.25849908,0.281718698,4141246.833,9870403.678,2.43E+07,1538,2.48E+07,8282493.667,1.39E+07,2.43E+07,275339,2.46E+07,1.23E+07,1.70E+07,2.43E+07,269496,0,0,0,0,92,64,0.160982113,0.120736585,0,405,90.875,169.7236725,28806.125,1,2,0,2,6,0,0,0,0,103.8571429,101.25,107.3333333,0,0,0,0,0,0,0,57,0,46,64240,64240,1,20,284784,0,284784,284784,8.15E+14,1.15E+15,1.63E+15,2.43E+07,normal
192.168.1.4-104.36.23.154-62650-80-6,192.168.1.4,62650,104.36.23.154,80,6,30/08/2021 09:53:21 AM,30819497,2,2,0,0,0,0,0,0,0,0,0,0,0,0.129787972,1.03E+07,1.76E+07,3.05E+07,4116,280500,280500,0,280500,280500,3.05E+07,3.05E+07,0,3.05E+07,3.05E+07,0,0,0,0,52,44,0.064893986,0.064893986,0,0,0,0,0,1,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,0,20,280500,0,280500,280500,8.15E+14,1.15E+15,1.63E+15,3.05E+07,normal
192.168.1.3-104.36.23.156-58252-80-6,192.168.1.3,58252,104.36.23.156,80,6,30/08/2021 10:13:33 AM,570944,3,6,651,4020,651,0,217,375.8550252,1460,0,670,736.9073212,8181.187647,15.76336734,71368,127029.1292,278422,702,281014,140507,194199.8064,277827,3187,295041,59008.2,122716.548,278422,702,0,0,0,0,72,124,5.254455779,10.50891156,0,1460,467.1,636.8794496,405615.4333,1,2,0,4,8,0,0,0,2,519,217,670,0,0,0,4671,4,16149,0,72,0,446,8192,64240,1,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
