Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.169.237-192.168.1.3-443-49508-6,172.217.169.237,443,192.168.1.3,49508,6,3/9/2021 7:08,829446,9,3,2491,284,1143,0,276.7777778,412.7871055,220,0,94.66666667,113.1606528,3345.606586,14.46748794,75404.18182,84332.24227,218911,3068,829446,103680.75,85348.32931,218911,6082,262791,131395.5,181178.435,259508,3283,0,0,0,0,184,60,10.85061595,3.616871984,0,1143,213.4615385,355.0515492,126061.6026,0,1,0,8,12,0,0,0,0,231.25,276.7777778,94.66666667,0,0,0,2775,8,4182,0,207,0,23,64240,63420,6,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
172.217.169.237-192.168.1.3-443-49508-6,172.217.169.237,443,192.168.1.3,49508,6,3/9/2021 7:12,14844245,2,1,73,0,73,0,36.5,51.61879503,0,0,0,0,4.917730743,0.202098524,7422122.5,1.05E+07,1.48E+07,3829,1.48E+07,1.48E+07,0,1.48E+07,1.48E+07,0,0,0,0,0,0,0,0,0,40,20,0.134732349,0.067366175,0,73,18.25,36.5,1332.25,1,0,0,1,3,0,0,0,0,24.33333333,36.5,0,0,0,0,0,0,0,0,24,0,0,64240,64097,1,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,1.48E+07,normal
172.217.169.227-192.168.1.3-443-59789-6,172.217.169.227,443,192.168.1.3,59789,6,3/9/2021 7:10,110001253,4,1,129,0,73,0,32.25,37.88029391,0,0,0,0,1.172713914,0.045454028,2.75E+07,4.23E+07,9.02E+07,203176,1.10E+08,3.67E+07,4.67E+07,9.02E+07,4816002,0,0,0,0,0,0,0,0,0,80,20,0.036363222,0.009090806,0,73,21.5,33.73870181,1138.3,1,0,0,2,5,0,0,0,0,25.8,32.25,0,0,0,0,0,0,0,0,25,0,0,64240,63559,2,20,0,0,0,0,5.44E+14,9.41E+14,1.63E+15,1.49E+07,normal
172.217.166.35-192.168.1.3-443-52211-6,172.217.166.35,443,192.168.1.3,52211,6,3/9/2021 7:09,1082228,9,0,4048,0,1460,0,449.7777778,614.2879573,0,0,0,0,3740.431776,8.316177367,135278.5,220123.3043,600992,4593,1082228,135278.5,220123.3043,600992,4593,0,0,0,0,0,0,0,0,0,180,0,8.316177367,0,0,1460,550.8,661.4203236,437476.8444,0,0,0,4,9,0,0,0,0,612,449.7777778,0,0,0,0,4048,6,3773,1,449,0,0,64240,0,5,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
172.217.166.35-192.168.1.3-443-52211-6,172.217.166.35,443,192.168.1.3,52211,6,3/9/2021 7:13,14995333,2,0,0,0,0,0,0,0,0,0,0,0,0,0.133374831,1.50E+07,0,1.50E+07,1.50E+07,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,0,0,0,0,0,0,0,0,0,40,0,0.133374831,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,1.50E+07,normal
34.104.35.123-192.168.1.3-80-59569-6,34.104.35.123,80,192.168.1.3,59569,6,3/9/2021 7:11,119951355,4734,1131,6769197,11810,2920,0,1429.910646,200.9426745,423,0,10.44208665,65.56760314,56531.30805,48.89482074,20455.55167,136835.8965,4009445,0,1.20E+08,25341.93598,152931.1273,4009445,0,1.20E+08,106150.1,661615.1769,1.33E+07,0,0,0,0,0,94680,22620,39.46599853,9.428822209,0,2920,1156.23372,589.1099826,347050.5716,0,0,0,1808,5865,0,0,0,0,1156.430861,1429.910646,10.44208665,0,0,0,356895,248,79078,0,1154,0,2,64240,63754,4700,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
18.66.112.92-192.168.1.3-443-52158-6,18.66.112.92,443,192.168.1.3,52158,6,3/9/2021 7:10,114218238,6504,2028,9494944,0,5840,1,1459.862239,142.6996992,0,0,0,0,83129.84131,74.69910366,13388.61071,112531.8515,3727448,0,1.14E+08,17563.93019,128688.5834,3727448,0,1.13E+08,55664.20178,364711.9695,5918433,0,0,0,0,0,130080,40560,56.94362051,17.75548315,0,5840,1112.903317,633.7962086,401697.634,0,0,0,489,8532,0,0,0,0,1113.033755,1459.862239,0,0,0,0,499580,342,123868,0,1112,0,0,64240,64240,6503,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
172.217.166.35-192.168.1.3-443-59568-6,172.217.166.35,443,192.168.1.3,59568,6,3/9/2021 7:11,109676578,6,0,348,0,73,0,58,29.21643373,0,0,0,0,3.172965517,0.054706302,2.19E+07,4.63E+07,1.05E+08,85095,1.10E+08,2.19E+07,4.63E+07,1.05E+08,85095,0,0,0,0,0,0,0,0,0,120,0,0.054706302,0,0,73,49.71428571,34.52397373,1191.904762,0,0,0,5,6,0,0,0,0,58,58,0,0,0,0,0,0,0,1,58,0,0,64240,0,5,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,1.05E+08,normal
64.233.177.94-192.168.1.3-443-60875-6,64.233.177.94,443,192.168.1.3,60875,6,3/9/2021 7:12,90064691,2,1,56,1,56,0,28,39.59797975,1,1,1,0,0.632878427,0.033309391,4.50E+07,6.36E+07,9.00E+07,43104,9.01E+07,9.01E+07,0,9.01E+07,9.01E+07,0,0,0,0,0,1,0,0,0,40,20,0.022206261,0.01110313,0,56,28.25,32.04554051,1026.916667,1,0,0,1,3,0,0,0,0,37.66666667,28,1,0,0,0,0,0,0,0,18,0,0,64240,63291,0,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,9.00E+07,normal
18.66.112.92-192.168.1.3-443-52158-6,18.66.112.92,443,192.168.1.3,52158,6,3/9/2021 7:14,75235367,3,0,24,0,24,0,8,13.85640646,0,0,0,0,0.318998909,0.039874864,3.76E+07,5.32E+07,7.52E+07,779,7.52E+07,3.76E+07,5.32E+07,7.52E+07,779,0,0,0,0,0,0,0,0,0,60,0,0.039874864,0,0,24,6,12,144,1,0,0,2,3,0,0,0,0,8,8,0,0,0,0,0,0,0,1,8,0,0,64240,0,1,20,0,0,0,0,8.15E+14,1.15E+15,1.63E+15,7.52E+07,normal
34.104.35.123-192.168.1.3-80-59569-6,34.104.35.123,80,192.168.1.3,59569,6,3/9/2021 7:13,101531473,6828,1258,9797928,11844,5839,0,1434.963093,218.788801,423,0,9.414944356,62.42578027,96618.04079,79.64032985,12558.00532,68250.93033,1629330,0,1.02E+08,14872.04819,74920.09262,1634300,0,9.67E+07,76893.22991,510646.8672,9564854,0,0,0,0,0,136560,25160,67.25008313,12.39024672,0,5839,1213.029801,555.1378782,308178.0638,0,0,0,2844,8086,0,0,0,0,1213.179817,1434.963093,9.414944356,0,0,0,1634962,1133,103746,0,1211,0,1,64240,64240,6770,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
34.104.35.123-192.168.1.3-80-59569-6,34.104.35.123,80,192.168.1.3,59569,6,3/9/2021 7:15,1791,1,2,0,0,0,0,0,0,0,0,0,0,0,1675.041876,895.5,81.31727984,953,838,0,0,0,0,0,838,838,0,838,838,1,0,0,0,20,40,558.347292,1116.694584,0,0,0,0,0,2,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,0,20,0,0,0,0,1.63E+15,0,1.63E+15,1.63E+15,normal
34.106.8.177-192.168.1.3-443-61113-6,34.106.8.177,443,192.168.1.3,61113,6,3/9/2021 7:13,90011047,2,2,0,2,0,0,0,0,1,1,1,0,0.022219495,0.04443899,3.00E+07,2.60E+07,4.50E+07,4906,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,40,40,0.022219495,0.022219495,0,1,0.4,0.547722558,0.3,0,0,0,0,4,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,64240,62848,0,20,4906,0,4906,4906,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
172.217.166.35-192.168.1.3-443-59568-6,172.217.166.35,443,192.168.1.3,59568,6,3/9/2021 7:14,90157655,3,1,1,1,1,0,0.333333333,0.577350269,1,1,1,0,0.022183363,0.044366726,3.01E+07,2.60E+07,4.51E+07,5001,9.02E+07,4.51E+07,99168.19053,4.51E+07,4.50E+07,0,0,0,0,0,0,0,0,0,60,20,0.033275045,0.011091682,0,1,0.6,0.547722558,0.3,0,0,0,0,4,0,0,0,0,0.75,0.333333333,1,0,0,0,0,0,0,0,0,0,0,63503,63503,0,20,0,0,0,0,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
64.233.177.94-192.168.1.3-443-60875-6,64.233.177.94,443,192.168.1.3,60875,6,3/9/2021 7:15,90010330,3,2,0,2,0,0,0,0,1,1,1,0,0.022219672,0.05554918,2.25E+07,2.60E+07,4.50E+07,3091,9.00E+07,4.50E+07,4912.977916,4.50E+07,4.50E+07,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,60,40,0.033329508,0.022219672,0,1,0.333333333,0.516397779,0.266666667,0,0,0,0,5,0,0,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,64240,63291,0,20,6525,0,6525,6525,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
18.66.112.92-192.168.1.3-443-52158-6,18.66.112.92,443,192.168.1.3,52158,6,3/9/2021 7:15,89923203,2,2,24,2,24,0,12,16.97056275,1,1,1,0,0.289135608,0.044482401,3.00E+07,2.60E+07,4.50E+07,7172,8.99E+07,8.99E+07,0,8.99E+07,8.99E+07,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,1,0,0,0,40,40,0.022241201,0.022241201,0,24,10,12.78671185,163.5,1,0,0,1,4,0,0,0,1,12.5,12,1,0,0,0,0,0,0,0,6,0,0,64240,64216,0,20,0,0,0,0,5.44E+14,9.41E+14,1.63E+15,4.49E+07,normal
34.106.8.177-192.168.1.3-443-61113-6,34.106.8.177,443,192.168.1.3,61113,6,3/9/2021 7:16,90032339,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.03332136,0.06664272,1.80E+07,2.47E+07,4.50E+07,2858,9.00E+07,3.00E+07,2.60E+07,4.50E+07,2858,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.04442848,0.02221424,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,62848,62848,0,20,5101.5,3172.788127,7345,2858,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
172.217.166.35-192.168.1.3-443-59568-6,172.217.166.35,443,192.168.1.3,59568,6,3/9/2021 7:16,90029376,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033322457,0.066644914,1.80E+07,2.46E+07,4.50E+07,3215,9.00E+07,3.00E+07,2.60E+07,4.50E+07,3215,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044429943,0.022214971,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63503,63503,0,20,5870,3754.737008,8525,3215,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
64.233.177.94-192.168.1.3-443-60875-6,64.233.177.94,443,192.168.1.3,60875,6,3/9/2021 7:17,90020627,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033325695,0.066651391,1.80E+07,2.46E+07,4.50E+07,4145,9.00E+07,3.00E+07,2.60E+07,4.50E+07,6282,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044434261,0.02221713,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63291,63291,0,20,5213.5,1511.087191,6282,4145,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
18.66.112.92-192.168.1.3-443-52158-6,18.66.112.92,443,192.168.1.3,52158,6,3/9/2021 7:17,90046650,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033316065,0.066632129,1.80E+07,2.47E+07,4.50E+07,2892,9.00E+07,3.00E+07,2.60E+07,4.50E+07,5337,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044421419,0.02221071,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,64216,64216,0,20,4237,1555.634919,5337,3137,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
34.106.8.177-192.168.1.3-443-61113-6,34.106.8.177,443,192.168.1.3,61113,6,3/9/2021 7:18,90035001,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033320375,0.06664075,1.80E+07,2.46E+07,4.50E+07,3646,9.00E+07,3.00E+07,2.60E+07,4.50E+07,6247,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044427167,0.022213583,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,62848,62848,0,20,4946.5,1839.184738,6247,3646,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
172.217.166.35-192.168.1.3-443-59568-6,172.217.166.35,443,192.168.1.3,59568,6,3/9/2021 7:18,90018246,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033326577,0.066653154,1.80E+07,2.46E+07,4.50E+07,2847,9.00E+07,3.00E+07,2.60E+07,4.50E+07,2847,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044435436,0.022217718,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63503,63503,0,20,4029.5,1672.307538,5212,2847,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
64.233.177.94-192.168.1.3-443-60875-6,64.233.177.94,443,192.168.1.3,60875,6,3/9/2021 7:19,90017988,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033326672,0.066653345,1.80E+07,2.46E+07,4.50E+07,3063,9.00E+07,3.00E+07,2.60E+07,4.50E+07,4493,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044435563,0.022217782,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63291,63291,0,20,3778,1011.162697,4493,3063,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
18.66.112.92-192.168.1.3-443-52158-6,18.66.112.92,443,192.168.1.3,52158,6,3/9/2021 7:19,90048330,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033315443,0.066630886,1.80E+07,2.47E+07,4.50E+07,3333,9.00E+07,3.00E+07,2.60E+07,4.50E+07,3333,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044420591,0.022210295,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,64216,64216,0,20,4385.5,1488.459774,5438,3333,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
34.106.8.177-192.168.1.3-443-61113-6,34.106.8.177,443,192.168.1.3,61113,6,3/9/2021 7:20,90032399,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033321338,0.066642676,1.80E+07,2.46E+07,4.50E+07,5382,9.00E+07,3.00E+07,2.60E+07,4.50E+07,6823,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044428451,0.022214225,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,62848,62848,0,20,6102.5,1018.940872,6823,5382,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
172.217.166.35-192.168.1.3-443-59568-6,172.217.166.35,443,192.168.1.3,59568,6,3/9/2021 7:21,90028510,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033322777,0.066645555,1.80E+07,2.46E+07,4.50E+07,3083,9.00E+07,3.00E+07,2.60E+07,4.50E+07,4247,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.04443037,0.022215185,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63503,63503,0,20,4560.5,443.3559518,4874,4247,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
64.233.177.94-192.168.1.3-443-60875-6,64.233.177.94,443,192.168.1.3,60875,6,3/9/2021 7:21,90014601,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033327926,0.066655853,1.80E+07,2.46E+07,4.50E+07,3162,9.00E+07,3.00E+07,2.60E+07,4.50E+07,3177,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044437235,0.022218618,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63291,63291,0,20,4153.5,1380.979544,5130,3177,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
18.66.112.92-192.168.1.3-443-52158-6,18.66.112.92,443,192.168.1.3,52158,6,3/9/2021 7:22,90030224,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033322143,0.066644286,1.80E+07,2.46E+07,4.50E+07,3316,9.00E+07,3.00E+07,2.60E+07,4.50E+07,3316,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044429524,0.022214762,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,64216,64216,0,20,5823,3545.433401,8330,3316,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
34.106.8.177-192.168.1.3-443-61113-6,34.106.8.177,443,192.168.1.3,61113,6,3/9/2021 7:22,90030857,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033321909,0.066643817,1.80E+07,2.46E+07,4.50E+07,3649,9.00E+07,3.00E+07,2.60E+07,4.50E+07,5293,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044429212,0.022214606,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,62848,62848,0,20,5518,318.1980515,5743,5293,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
172.217.166.35-192.168.1.3-443-59568-6,172.217.166.35,443,192.168.1.3,59568,6,3/9/2021 7:23,90014891,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033327819,0.066655638,1.80E+07,2.46E+07,4.50E+07,3157,9.00E+07,3.00E+07,2.60E+07,4.50E+07,3254,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044437092,0.022218546,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63503,63503,0,20,4404.5,1627.052704,5555,3254,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
64.233.177.94-192.168.1.3-443-60875-6,64.233.177.94,443,192.168.1.3,60875,6,3/9/2021 7:24,90015589,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033327561,0.066655121,1.80E+07,2.46E+07,4.50E+07,2895,9.00E+07,3.00E+07,2.60E+07,4.50E+07,3236,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044436748,0.022218374,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63291,63291,0,20,7819,6481.340756,12402,3236,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
18.66.112.92-192.168.1.3-443-52158-6,18.66.112.92,443,192.168.1.3,52158,6,3/9/2021 7:24,90017393,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033326893,0.066653785,1.80E+07,2.46E+07,4.50E+07,2747,9.00E+07,3.00E+07,2.60E+07,4.50E+07,6693,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044435857,0.022217928,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,64216,64216,0,20,4720,2790.243359,6693,2747,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
34.106.8.177-192.168.1.3-443-61113-6,34.106.8.177,443,192.168.1.3,61113,6,3/9/2021 7:25,90033006,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033321113,0.066642227,1.80E+07,2.47E+07,4.50E+07,3219,9.00E+07,3.00E+07,2.60E+07,4.50E+07,6664,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044428151,0.022214076,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,62848,62848,0,20,5356.5,1849.084233,6664,4049,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
172.217.166.35-192.168.1.3-443-59568-6,172.217.166.35,443,192.168.1.3,59568,6,3/9/2021 7:25,90013902,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033328185,0.06665637,1.80E+07,2.46E+07,4.50E+07,2415,9.00E+07,3.00E+07,2.60E+07,4.50E+07,2793,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.04443758,0.02221879,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63503,63503,0,20,2604,267.2863633,2793,2415,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
64.233.177.94-192.168.1.3-443-60875-6,64.233.177.94,443,192.168.1.3,60875,6,3/9/2021 7:26,90016388,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033327265,0.06665453,1.80E+07,2.46E+07,4.50E+07,2820,9.00E+07,3.00E+07,2.60E+07,4.50E+07,2820,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044436353,0.022218177,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63291,63291,0,20,3025,289.9137803,3230,2820,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
18.66.112.92-192.168.1.3-443-52158-6,18.66.112.92,443,192.168.1.3,52158,6,3/9/2021 7:26,90019137,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033326247,0.066652494,1.80E+07,2.46E+07,4.50E+07,2748,9.00E+07,3.00E+07,2.60E+07,4.50E+07,3207,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044434996,0.022217498,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,64216,64216,0,20,2977.5,324.5620126,3207,2748,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
34.106.8.177-192.168.1.3-443-61113-6,34.106.8.177,443,192.168.1.3,61113,6,3/9/2021 7:27,90036880,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.03331968,0.066639359,1.80E+07,2.47E+07,4.50E+07,3169,9.00E+07,3.00E+07,2.60E+07,4.50E+07,6942,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.04442624,0.02221312,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,62848,62848,0,20,5055.5,2667.913885,6942,3169,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
172.217.166.35-192.168.1.3-443-59568-6,172.217.166.35,443,192.168.1.3,59568,6,3/9/2021 7:27,90019957,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033325943,0.066651887,1.80E+07,2.46E+07,4.50E+07,3083,9.00E+07,3.00E+07,2.60E+07,4.50E+07,5141,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044434591,0.022217296,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63503,63503,0,20,4112,1455.225756,5141,3083,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
64.233.177.94-192.168.1.3-443-60875-6,64.233.177.94,443,192.168.1.3,60875,6,3/9/2021 7:28,90016303,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033327296,0.066654593,1.80E+07,2.46E+07,4.50E+07,3227,9.00E+07,3.00E+07,2.60E+07,4.50E+07,5157,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044436395,0.022218198,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,63291,63291,0,20,4192,1364.716088,5157,3227,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
18.66.112.92-192.168.1.3-443-52158-6,18.66.112.92,443,192.168.1.3,52158,6,3/9/2021 7:28,90018566,4,2,1,2,1,0,0.25,0.5,1,1,1,0,0.033326458,0.066652917,1.80E+07,2.46E+07,4.50E+07,3204,9.00E+07,3.00E+07,2.60E+07,4.50E+07,3204,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,80,40,0.044435278,0.022217639,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,6,0,0,0,0,0.666666667,0.25,1,0,0,0,0,0,0,0,0,0,0,64216,64216,0,20,3459,360.6244584,3714,3204,5.44E+14,9.41E+14,1.63E+15,4.50E+07,normal
